36,6,0,0,0,7,1.571429,2,2,0,0,0,16,36,94.710134,144,7,1008,0
27,4,0,0,0,3,1,2,2,0,0,0,11,20,44.828921,69.188632,4.166667,288.285957,0
34,4,1,0,0,4,6.5,2,1,0,1,0,13,18,40.138965,66.607915,2.8125,187.334761,0
25,3,0,0,0,2,1,1,0,0,1,0,8,12,23.509775,36,3,108,0
50,5,0,0,0,0,0,5,0,0,4,0,8,38,88.710623,114,9.5,1083,0
64,7,0,0,0,5,4,10,0,0,0,0,14,190,643.787767,723.397435,47.5,34361.37817,0
24,3,0,0,0,2,2,2,1,0,0,0,16,28,77.302969,112,7,784,0
21,4,0,0,0,1,1,2,1,0,0,0,14,20,52.870765,76.147098,5,380.735492,0
16,4,0,0,0,2,2,0,0,0,0,0,4,8,10,16,2,32,0
24,4,0,0,0,3,3,2,1,0,0,0,11,14,31.261125,48.432043,2.916667,141.260128,0
27,2,0,0,0,9,2,3,4,0,0,0,19,40,114.967887,169.917101,9,1529.253905,0
29,5,0,0,0,4,2.5,2,2,0,0,0,9,18,36.529325,57.05865,3.6,205.411135,0
31,4,0,0,0,5,1.4,2,1,0,0,0,10,20,44.828921,66.438562,5,332.192809,0
23,4,1,0,0,1,1,2,0,0,0,0,10,12,27.119415,39.863137,3,119.589411,0
26,4,0,0,0,6,3.666667,2,1,0,0,0,14,22,57.705232,83.761808,5.5,460.689946,0
27,3,2,0,0,3,4.333333,1,1,0,1,0,12,18,44.0391,64.529325,4.5,290.381963,0
29,1,0,0,0,7,2.571429,1,2,0,0,0,15,24,62.671034,93.765374,5.25,492.268215,0
22,4,0,0,0,3,2.333333,0,1,0,0,0,8,18,36.529325,54,4.5,243,0
34,5,0,0,0,6,2,2,2,0,0,0,15,32,79.509775,125.020499,5.333333,666.776015,0
33,7,0,0,0,4,1.5,2,2,0,0,0,14,36,90.568425,137.064777,6.75,925.187246,0
29,7,0,0,0,4,1.5,2,2,0,0,0,11,16,35.60964,55.350906,3.333333,184.503015,0
28,3,0,0,0,3,1,2,1,0,0,0,14,18,48.180809,68.532389,4.5,308.395749,0
46,9,0,0,0,3,4.333333,3,0,0,1,0,10,22,49.663388,73.082418,5.5,401.953299,0
28,3,0,0,0,1,1,2,1,0,0,0,12,16,39.509775,57.3594,4,229.4376,0
25,4,0,0,0,2,1,2,1,0,0,0,16,26,72.105716,104,6.5,676,0
37,4,0,0,0,8,3,2,4,0,0,0,13,34,84.996643,125.81495,7.285714,916.651764,0
26,1,0,0,0,5,3.2,2,2,0,0,0,13,22,53.563523,81.409674,4.714286,383.788473,0
61,1,1,0,0,11,3.454545,7,3,0,0,0,12,76,214.931021,272.45715,19,5176.685851,0
31,5,0,0,0,4,3,2,1,0,0,0,12,30,74.113134,107.548875,7.5,806.616563,0
24,5,0,0,0,3,2.333333,0,1,0,0,0,10,20,44.828921,66.438562,5,332.192809,0
29,4,1,0,0,3,1.666667,1,1,0,0,0,12,24,58.529325,86.0391,6,516.2346,0
25,4,0,0,0,3,3.333333,1,0,0,1,0,8,12,23.509775,36,3,108,0
21,2,0,0,0,3,2.333333,1,2,0,0,0,12,16,35.60964,57.3594,2.857143,163.884004,0
48,9,0,0,0,4,1.25,3,0,0,1,0,14,40,106.090046,152.294197,10,1522.941969,0
30,7,0,0,0,1,1,3,1,0,0,0,16,36,99.05865,144,9,1296,0
24,4,0,0,0,4,4.5,1,0,0,0,0,10,16,35.60964,53.15085,4,212.603398,0
29,4,0,0,0,1,1,2,1,0,0,0,8,12,23.509775,36,3,108,0
25,5,0,0,0,2,1,2,0,0,0,0,14,30,78.254843,114.220648,7.5,856.654857,0
22,2,0,0,0,2,1,1,1,0,0,0,11,14,31.261125,48.432043,2.916667,141.260128,0
50,5,0,0,0,3,1.666667,4,0,0,0,0,10,70,191.134546,232.534967,17.5,4069.361916,0
26,4,0,0,0,4,3.25,2,2,0,0,0,14,32,79.509775,121.835358,6,731.012145,0
31,4,0,0,0,3,2.333333,2,1,0,0,0,14,28,72.954453,106.605938,7,746.241565,0
31,3,0,0,0,3,1,4,0,0,1,0,16,36,99.05865,144,9,1296,0
26,1,0,0,0,7,3.571429,2,4,0,0,0,13,34,84.996643,125.81495,7.285714,916.651764,0
26,3,0,0,0,4,2,2,2,0,0,0,12,16,35.60964,57.3594,2.857143,163.884004,0
26,5,0,0,0,0,0,2,0,0,1,0,12,20,48.729056,71.69925,5,358.49625,0
28,5,1,0,0,4,2,0,2,0,0,0,11,14,31.261125,48.432043,2.916667,141.260128,0
28,6,1,0,0,5,2.8,1,2,0,0,0,15,22,57.705232,85.951593,4.8125,413.642042,0
16,4,0,0,0,0,0,0,0,0,0,0,6,10,16.364528,25.849625,2.5,64.624063,0
24,4,0,0,0,2,3,1,1,0,0,0,12,18,44.0391,64.529325,4.5,290.381963,0
42,6,0,0,0,17,3.588235,2,2,0,0,0,17,36,94.710134,147.148662,6.3,927.0366,0
29,4,0,0,0,1,1,2,0,0,1,0,8,16,32,48,4,192,0
30,3,0,0,0,1,4,4,0,0,1,0,14,24,62.671034,91.376518,6,548.259109,0
65,10,2,1,0,7,5.285714,5,2,0,0,0,15,44,109.717136,171.903186,5.5,945.467524,0
22,3,0,0,0,3,1,2,2,0,0,0,14,20,48.729056,76.147098,3.75,285.551619,0
33,6,0,0,0,6,1,2,3,0,0,0,13,28,68.812744,103.612312,6,621.673873,0
20,4,0,0,0,3,2.333333,0,1,0,0,0,8,14,27.651484,42,3.5,147,0
17,3,1,0,0,3,3,1,0,0,0,0,4,4,4,8,1,8,0
26,3,0,0,0,4,1.5,2,2,0,0,0,11,16,35.60964,55.350906,3.333333,184.503015,1
44,3,1,0,0,6,5,3,1,0,0,0,12,34,84.996643,121.888725,8.5,1036.054163,1
50,10,0,0,0,6,4.166667,2,2,0,0,0,12,16,39.509775,57.3594,4,229.4376,1
34,10,0,0,0,4,6.25,2,2,0,0,0,12,16,35.60964,57.3594,2.857143,163.884004,1
28,6,0,0,0,3,9,2,0,0,0,0,8,10,19.60964,30,2.5,75,1
19,4,0,0,0,4,5.75,1,0,0,0,0,14,18,48.180809,68.532389,4.5,308.395749,1
31,4,0,0,0,5,5.2,2,2,0,0,0,15,30,78.254843,117.206718,6.5625,769.169086,1
29,5,0,0,0,4,5.75,1,1,0,0,0,12,12,31.01955,43.01955,3,129.05865,1
24,3,0,0,0,2,1,1,0,0,1,0,6,8,12.754888,20.6797,2,41.3594,1
34,6,0,0,0,7,4.857143,2,2,0,0,0,14,30,78.254843,114.220648,7.5,856.654857,1
29,4,0,0,0,5,3.4,1,2,0,0,0,11,16,35.60964,55.350906,3.333333,184.503015,1
29,5,0,0,0,4,3.5,2,0,0,0,0,10,14,31.261125,46.506993,3.5,162.774477,1
25,3,0,0,0,3,3,1,1,0,0,0,9,14,27.651484,44.37895,2.8,124.261058,1
23,3,0,0,0,5,2.4,0,2,0,0,0,10,16,35.60964,53.15085,4,212.603398,1
29,3,0,0,0,7,3.142857,0,2,0,0,2,11,28,64.912609,96.864085,5.833333,565.040513,1
35,6,0,0,0,5,6.2,1,0,0,0,0,8,10,19.60964,30,2.5,75,1
31,5,2,0,0,2,5,2,0,0,1,0,8,10,19.60964,30,2.5,75,1
21,3,0,0,0,2,3,1,1,0,0,0,10,12,27.119415,39.863137,3,119.589411,1
54,7,0,0,0,0,0,3,0,0,0,0,10,18,40.138965,59.794706,4.5,269.076176,1
37,3,0,0,0,5,2.8,2,2,0,0,0,15,42,111.89015,164.089405,9.1875,1507.571409,1
30,8,0,0,0,4,2,2,1,0,0,0,12,20,48.729056,71.69925,5,358.49625,1
30,3,0,0,0,3,3.333333,2,0,0,1,0,12,24,58.529325,86.0391,6,516.2346,1
38,5,0,0,0,4,3,2,1,0,0,1,12,16,39.509775,57.3594,4,229.4376,1
34,7,0,0,0,6,7.5,2,2,0,0,0,14,28,68.812744,106.605938,5.25,559.681174,1
29,3,0,0,0,5,5.2,2,2,0,0,0,12,20,44.828921,71.69925,3.571429,256.068748,1
33,4,0,0,0,8,2,1,2,0,0,0,19,30,82.603359,127.437825,5.454545,695.115417,1
34,6,0,0,0,5,3,2,0,0,0,0,6,8,12.754888,20.6797,2,41.3594,1
33,9,0,0,0,4,5,2,1,0,0,0,14,22,57.705232,83.761808,5.5,460.689946,1
30,3,1,0,0,5,5.6,0,1,0,0,0,9,10,19.60964,31.69925,2,63.3985,1
39,8,0,0,0,8,4.625,2,1,0,1,0,10,14,31.261125,46.506993,3.5,162.774477,1
44,17,0,0,0,7,3.571429,1,2,0,0,0,10,20,44.828921,66.438562,5,332.192809,1
30,8,0,0,0,3,4,1,1,0,0,0,7,8,12.754888,22.458839,1.5,33.688259,1
26,6,0,0,0,1,1,2,1,0,0,0,14,20,52.870765,76.147098,5,380.735492,1
34,6,0,0,0,4,1.5,2,2,0,0,0,16,40,106.090046,160,7.777778,1244.444427,1
35,10,3,0,0,4,3,2,2,0,0,0,11,22,49.663388,76.107496,4.583333,348.826034,1
39,13,0,0,0,2,6.5,2,1,0,0,0,12,16,39.509775,57.3594,4,229.4376,1
37,9,1,0,0,7,4.571429,0,1,0,0,7,10,30,70.212999,99.657843,7.5,747.433821,1
37,3,0,0,0,5,1.8,2,2,0,0,0,12,24,54.62919,86.0391,4.285714,368.738988,1
35,9,0,0,0,7,5.571429,2,4,0,0,0,16,42,116.238666,168,10.5,1764,1
24,5,0,0,0,4,6,0,1,0,0,0,8,14,27.651484,42,3.5,147,1
35,7,0,0,0,5,3,2,2,0,0,0,10,18,40.138965,59.794706,4.5,269.076176,1
23,3,0,0,0,5,5.8,0,1,0,0,0,8,14,27.651484,42,3.5,147,1
31,12,0,0,0,5,2.4,0,2,0,0,0,15,26,72.105716,101.579155,7.428571,754.587991,1
72,15,0,0,0,12,8.083333,4,2,0,0,0,22,38,118.764371,169.458402,9.5,1609.854814,1
25,3,1,0,0,5,5.2,0,2,0,0,0,9,14,27.651484,44.37895,2.8,124.261058,1
25,8,0,0,0,3,1.666667,0,2,0,0,0,10,16,35.60964,53.15085,4,212.603398,1
29,5,0,0,0,4,13,1,0,0,0,0,14,16,43.651484,60.917679,4,243.670715,1
39,13,0,0,0,4,2.75,1,2,0,0,0,13,18,44.0391,66.607915,3.857143,256.916248,1
23,3,0,0,0,2,3.5,1,0,0,0,0,12,14,35.161259,50.189475,3.5,175.663163,1
37,7,0,0,0,3,2.333333,5,2,0,0,0,16,28,77.302969,112,7,784,1
23,4,0,0,0,0,0,1,0,0,1,0,6,8,12.754888,20.6797,2,41.3594,1
34,5,2,0,0,6,9.166667,2,2,0,0,0,14,28,68.812744,106.605938,5.25,559.681174,1
29,6,0,0,0,4,2.5,1,0,0,0,0,4,4,4,8,1,8,1
25,8,0,0,0,2,4,1,1,0,0,0,9,10,19.60964,31.69925,2,63.3985,1
27,9,0,0,0,3,7,2,1,0,0,0,14,18,48.180809,68.532389,4.5,308.395749,1
23,7,0,0,0,3,3,1,1,0,0,0,9,10,19.60964,31.69925,2,63.3985,1
35,9,1,0,0,5,3.6,2,2,0,0,0,9,16,32,50.7188,3.2,162.300162,1
47,6,0,0,0,0,0,5,0,0,2,0,10,22,49.663388,73.082418,5.5,401.953299,1
23,4,0,0,0,4,2.75,1,1,0,0,0,14,22,57.705232,83.761808,5.5,460.689946,1
35,5,0,0,0,5,6.8,4,1,0,0,0,15,22,57.705232,85.951593,4.8125,413.642042,1
27,6,0,0,0,1,8,2,0,0,0,0,14,26,67.757201,98.991228,6.5,643.442982,1
26,5,0,0,0,4,2.5,2,1,0,0,0,14,24,62.671034,91.376518,6,548.259109,1
43,4,0,0,0,7,2.714286,1,3,0,0,0,16,32,83.651484,128,6.222222,796.444458,1
27,3,0,0,0,3,3,1,0,0,1,0,13,22,57.705232,81.409674,6.416667,522.378727,1
21,4,0,0,0,5,8.4,0,0,0,0,0,6,6,9.509775,15.509775,1.5,23.264663,1
31,7,0,0,0,5,1.4,2,2,0,0,0,11,22,49.663388,76.107496,4.583333,348.826034,1
41,3,0,0,0,3,4,7,0,0,2,0,20,80,246.096405,345.754248,20,6915.084952,1
29,4,0,0,0,3,5.333333,3,1,0,0,0,12,18,44.0391,64.529325,4.5,290.381963,1
26,3,1,0,0,2,1,2,0,0,0,0,14,16,43.651484,60.917679,4,243.670715,1
39,5,0,0,0,7,3.714286,2,3,0,0,0,14,40,101.948337,152.294197,7.5,1142.206477,1
27,4,0,0,0,3,2.333333,2,2,0,0,0,12,18,40.138965,64.529325,3.214286,207.415681,1
37,9,0,0,0,6,3,3,2,0,0,0,15,24,62.671034,93.765374,5.25,492.268215,1
42,19,0,0,0,4,4.5,2,2,0,0,0,16,36,94.710134,144,7,1008,1
37,4,0,0,0,7,4.714286,3,1,0,0,0,13,26,63.615491,96.211433,5.571429,536.035145,1
15,3,0,0,0,0,0,0,0,0,0,0,6,10,16.364528,25.849625,2.5,64.624063,1
29,3,0,0,0,1,1,3,1,0,0,0,12,22,53.563523,78.869175,5.5,433.780463,1
33,8,0,0,0,7,3.857143,1,2,0,0,0,15,24,62.671034,93.765374,5.25,492.268215,1
43,3,0,0,0,6,2,4,4,0,0,0,20,52,150.740758,224.740261,10.636364,2390.419217,1
27,8,0,0,0,1,1,2,1,0,0,0,12,16,39.509775,57.3594,4,229.4376,1
23,4,0,0,0,4,3.25,2,2,0,0,0,11,16,35.60964,55.350906,3.333333,184.503015,1
24,3,0,0,0,4,8,0,0,0,0,0,10,28,64.912609,93.013987,7,651.097907,1
39,5,1,0,0,1,1,2,1,0,0,0,14,24,62.671034,91.376518,6,548.259109,1
58,9,1,0,0,5,3.6,1,2,0,0,0,15,26,59.715357,101.579155,3.25,330.132255,1
51,5,0,0,0,5,4.4,1,1,0,0,0,15,22,49.663388,85.951593,2.75,236.366881,1
15,3,0,0,0,0,0,0,0,0,0,0,8,14,27.651484,42,3.5,147,1
32,5,0,0,0,6,4.666667,2,1,0,0,0,14,24,62.671034,91.376518,6,548.259109,1
38,11,0,0,0,6,8.333333,2,2,0,0,0,15,28,68.812744,109.392937,4.666667,510.500354,1
36,3,0,0,0,6,3.666667,3,0,0,0,0,16,16,48,64,4,256,1
45,3,0,0,0,2,3,4,0,0,1,0,14,30,78.254843,114.220648,7.5,856.654857,1
32,3,0,0,0,6,4.166667,2,2,0,0,0,16,32,83.651484,128,6.222222,796.444458,1
47,9,0,0,0,10,4.2,6,3,0,0,0,13,42,107.748441,155.418468,9,1398.766213,1
23,3,0,0,0,2,3,1,1,0,0,0,10,12,27.119415,39.863137,3,119.589411,1
29,4,1,0,0,5,2.4,1,2,0,0,8,11,32,75.60964,110.701812,6.666667,738.012061,1
28,4,0,0,0,4,3.5,2,0,0,0,0,11,14,31.261125,48.432043,2.916667,141.260128,1
28,4,0,0,0,4,3.5,1,1,0,0,2,12,20,48.729056,71.69925,5,358.49625,1
45,7,0,0,0,11,5.545455,0,2,0,0,0,10,18,40.138965,59.794706,4.5,269.076176,1
54,10,0,0,0,5,2.6,4,2,0,0,0,15,30,78.254843,117.206718,6.5625,769.169086,1
16,3,0,0,0,3,7.333333,0,0,0,0,0,4,6,6.754888,12,1.5,18,1
24,4,0,0,0,0,0,2,0,0,1,0,10,14,31.261125,46.506993,3.5,162.774477,1
31,8,0,0,0,1,3,1,0,0,1,0,8,10,19.60964,30,2.5,75,1
33,7,0,0,0,4,6,2,2,0,0,0,17,32,83.651484,130.798811,5.6,732.473329,1
31,8,0,0,0,4,6.25,2,2,0,0,0,14,32,79.509775,121.835358,6,731.012145,1
49,3,0,0,0,1,1,7,0,0,2,0,18,72,214.646625,300.2346,18,5404.222802,1
27,5,0,0,0,4,2.5,2,0,0,0,0,8,8,16,24,2,48,1
39,7,0,0,0,6,6,2,0,0,1,0,12,22,53.563523,78.869175,5.5,433.780463,1
27,5,0,0,0,4,3.5,3,1,0,0,0,16,22,62.053748,88,5.5,484,1
37,5,0,0,0,7,2.857143,1,4,0,0,0,13,40,101.948337,148.017589,8.571428,1268.722149,1
36,14,0,0,0,2,4.5,2,1,0,1,0,15,20,52.870765,78.137812,4.375,341.852927,1
25,5,0,0,0,5,4.8,1,1,0,0,0,12,24,58.529325,86.0391,6,516.2346,1
36,6,0,0,0,2,5,4,0,0,2,0,8,20,41.219281,60,5,300,1
34,6,0,0,0,4,2.75,2,0,0,0,1,18,30,87.132684,125.09775,7.5,938.233125,1
27,4,0,0,0,3,1.666667,1,2,0,0,0,18,28,77.302969,116.7579,5.6,653.844229,1
25,4,0,0,0,4,2,0,2,0,0,0,10,26,59.715357,86.37013,6.5,561.405848,1
36,3,0,0,0,2,3,4,1,0,0,0,14,42,111.89015,159.908907,10.5,1679.043521,1
17,5,0,0,0,0,0,0,0,0,0,0,8,14,27.651484,42,3.5,147,1
24,3,0,0,0,4,4,2,2,0,0,0,12,18,40.138965,64.529325,3.214286,207.415681,1
33,7,0,0,0,5,5,2,2,0,0,0,11,16,35.60964,55.350906,3.333333,184.503015,1
31,5,0,0,0,4,4.75,2,0,0,0,0,12,12,31.01955,43.01955,3,129.05865,1
22,2,0,0,0,2,6,2,1,0,0,0,14,18,48.180809,68.532389,4.5,308.395749,1
25,4,0,0,0,2,4.5,4,0,0,0,0,14,28,72.954453,106.605938,7,746.241565,1
27,4,0,0,0,1,3,2,0,0,0,0,12,28,68.812744,100.37895,7,702.65265,1
18,4,0,0,0,1,16,1,0,0,0,0,10,10,23.219281,33.219281,2.5,83.048202,1
32,6,0,0,0,4,5.75,3,2,0,0,0,18,42,116.238666,175.13685,8.4,1471.149474,1
35,3,2,0,0,6,3.5,2,1,0,0,0,18,24,71.548875,100.0782,6,600.4692,1
25,5,0,0,0,2,4,1,1,0,0,0,11,14,31.261125,48.432043,2.916667,141.260128,1
24,2,0,0,0,1,14,3,0,0,0,0,8,18,36.529325,54,4.5,243,1
27,6,0,0,0,1,6,1,0,0,1,0,8,10,19.60964,30,2.5,75,1
55,6,0,0,0,2,6.5,6,0,0,3,0,16,46,128.041925,184,11.5,2116,1
29,4,0,0,0,3,6.333333,2,2,0,0,0,9,20,41.219281,63.3985,4,253.594,1
31,1,2,0,0,6,3.833333,2,2,0,0,0,13,22,53.563523,81.409674,4.714286,383.788473,1
37,9,0,0,0,6,4.333333,2,3,0,0,0,19,24,67.01955,101.95026,4.363636,444.873876,1
30,7,0,0,0,3,13.333333,1,0,0,1,0,10,14,31.261125,46.506993,3.5,162.774477,1
25,3,1,0,0,4,2.5,0,2,0,0,0,12,22,53.563523,78.869175,5.5,433.780463,1
24,4,0,0,0,3,3,1,1,0,0,0,12,12,31.01955,43.01955,3,129.05865,1
26,3,0,0,0,4,2.5,2,2,0,0,0,13,24,58.529325,88.810553,5.142857,456.739982,1
47,5,2,0,0,5,6.4,7,0,0,0,0,24,48,153.05865,220.0782,12,2640.9384,1
36,3,0,0,0,6,2.833333,3,1,0,0,0,16,20,57.219281,80,5,400,1
38,6,0,0,0,9,3.111111,2,3,0,0,0,14,30,74.113134,114.220648,5.625,642.491143,1
37,3,4,0,0,7,5,2,1,0,0,0,17,24,67.01955,98.099108,5.333333,523.195259,1
23,3,0,0,0,4,3,2,0,0,0,0,11,24,54.62919,83.026359,5,415.131794,1
22,4,0,0,0,1,1,1,1,0,0,0,8,12,23.509775,36,3,108,1
28,5,0,0,0,5,1.4,0,2,0,0,0,13,22,53.563523,81.409674,4.714286,383.788473,1
25,5,0,0,0,3,12.333333,2,0,0,0,0,10,12,27.119415,39.863137,3,119.589411,1
37,6,0,0,0,8,2.875,2,2,0,0,0,14,32,79.509775,121.835358,6,731.012145,1
24,6,0,0,0,1,9,2,0,0,0,0,8,10,19.60964,30,2.5,75,1
25,6,0,0,0,5,9.2,0,1,0,0,0,10,14,31.261125,46.506993,3.5,162.774477,1
48,14,0,0,0,4,13.5,3,0,0,1,0,10,28,64.912609,93.013987,7,651.097907,1
27,3,0,0,0,4,2,0,2,0,0,0,13,20,48.729056,74.008794,4.285714,317.180537,1
38,7,1,0,0,5,2.8,2,2,0,0,0,11,16,35.60964,55.350906,3.333333,184.503015,1
57,3,0,1,0,8,2,2,2,0,0,0,13,22,53.563523,81.409674,4.714286,383.788473,1
21,3,0,0,0,3,4.666667,1,0,0,0,0,6,8,12.754888,20.6797,2,41.3594,1
