29,1,0,0,0,7,2.571429,1,2,0,0,0,3,15,1,4,0.22,1,0,3,50,1,0,0,4,0,0,0,1,125,0,19,13715.3,1,110.42,23,0,89.8,0,1,673.51,0,0,4,0,3,0
16,4,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0.03,1,0,0,40,1,0,0,1,1,0,0,0,28,0,3,924.92,1,129.61,5,0,129.61,0,1,100.99,0,0,1,0,0,0
20,0,0,0,0,3,2.333333,1,1,0,0,0,3,10,1,3,0.13,1,0,0,8,1,0,0,3,1,0,0,0,80,0,12,7736,1,99.43,19,0,99.43,0,1,392,0,0,3,0,0,0
31,7,0,0,0,5,1.4,2,2,0,0,0,4,11,1,5,0.18,1,0,0,9,1,0,0,5,1,0,0,0,109,0,17,13108.5,1,91.53,17,0,91.53,0,1,537,0,0,5,0,0,1
24,6,0,0,0,1,9,2,0,0,0,0,2,8,1,3,0.07,1,0,0,1,1,0,0,3,1,0,0,0,46,0,7,2159.36,1,112.53,11,0,112.53,0,1,198.21,0,0,3,0,0,1
30,8,0,0,0,3,4,1,1,0,0,0,3,7,1,3,0.12,1,0,0,8,1,0,0,3,1,0,0,0,78,0,13,7033.28,1,98.46,15,0,98.46,0,1,374.92,0,0,3,0,0,1
37,7,0,0,0,3,2.333333,5,2,0,0,0,8,16,1,8,0.15,1,0,0,40,1,0,0,8,1,0,0,0,95,0,21,15689.5,1,86.8,25,0,68.8,0,1,439.14,0,0,8,0,0,1
26,6,0,0,0,1,1,2,1,0,0,0,3,14,1,4,0.11,1,0,3,0,1,0,0,4,1,0,0,0,70,0,10,7860.47,1,122.72,12,0,102.1,0,1,317.78,0,0,4,0,1,1
30,8,0,0,0,4,2,2,1,0,0,0,4,12,1,4,0.13,1,0,0,1,1,0,0,4,1,0,0,0,83,0,14,7552.7,1,96.79,17,0,96.79,0,1,399.46,0,0,4,0,0,1
47,9,0,0,0,10,4.2,6,3,0,0,0,9,13,1,10,0.33,1,0,0,82,1,0,0,10,0,0,0,1,190,0,31,27637.05,1,78.09,33,0,78.09,0,1,995.66,0,0,10,0,0,1
37,4,0,0,0,6,4.166667,2,4,0,0,0,6,14,1,7,0.26,1,0,0,101,1,0,0,7,0,0,0,1,155,0,26,25651,1,81.89,26,0,81.89,0,1,767,0,0,7,0,0,0
24,4,0,0,0,3,3,2,1,0,0,0,3,11,1,4,0.1,1,0,0,0,1,0,0,4,1,0,0,0,68,0,12,7566.19,1,99.28,13,0,99.28,0,1,304.61,0,0,4,0,0,0
26,1,0,0,0,5,3.2,2,2,0,0,0,4,13,1,5,0.19,1,0,0,9,1,0,0,5,1,0,0,0,113,0,15,15171.54,1,93.05,17,0,93.05,0,1,561.93,0,0,5,0,0,0
28,3,0,0,0,3,1,2,1,0,0,0,3,14,1,4,0.14,1,0,0,8,1,0,0,4,1,0,0,0,87,0,14,8760.02,1,96.28,18,0,96.28,0,1,423.11,0,0,4,0,0,0
23,3,0,0,0,0,0,2,0,0,0,0,3,8,1,3,0.07,1,0,0,1,1,0,0,3,1,0,0,0,47,0,7,2175.2,1,112.5,13,0,112.5,0,1,199.65,0,0,3,0,0,0
37,4,0,0,0,8,3,2,4,0,0,0,6,13,1,7,0.25,1,0,0,85,1,0,0,7,1,0,0,0,158,0,25,31932.24,1,81.77,22,0,81.77,0,1,767.47,0,0,7,0,0,0
26,5,0,0,0,4,2.5,2,1,0,0,0,3,14,1,4,0.15,1,0,0,42,1,0,0,4,0,0,0,1,91,0,11,8888.36,1,100.14,14,0,100.14,0,1,442.92,0,0,4,0,0,0
31,1,0,0,0,4,4.75,2,2,0,0,0,4,16,1,5,0.2,1,0,0,9,1,0,0,5,1,0,0,0,121,0,17,16347.02,1,90.77,19,0,90.77,0,1,607.41,0,0,5,0,0,0
34,5,0,0,0,6,2,2,2,0,0,0,4,15,1,5,0.2,1,0,0,82,1,0,0,5,0,0,0,1,117,0,18,13051.82,1,90.62,22,0,90.62,0,1,591.87,0,0,5,0,0,0
28,7,0,0,0,2,3,1,0,0,0,0,1,16,1,3,0.11,1,0,0,2,1,0,0,3,1,0,0,0,69,0,8,5488.93,1,107.18,14,0,107.18,0,1,333.93,0,0,3,0,0,0
27,3,0,0,0,3,5,1,1,0,0,0,3,9,1,3,0.11,1,0,0,0,1,0,0,3,1,0,0,0,72,0,12,6142.91,1,100.22,17,0,100.22,0,1,331.03,0,0,3,0,0,0
24,3,0,0,0,4,8,0,0,0,0,0,0,10,1,3,0.17,1,0,0,43,1,0,0,3,0,0,0,1,103,0,16,10606,1,93.69,14,0,93.69,0,1,507,0,0,3,0,0,1
23,4,0,0,0,4,3.25,2,2,0,0,0,4,11,1,5,0.11,1,0,0,0,1,0,0,5,1,0,0,0,76,0,14,9818.44,1,95.66,12,0,95.66,0,1,332,0,0,5,0,0,1
28,5,0,0,0,5,1.4,0,2,0,0,0,2,13,1,3,0.19,1,0,0,10,1,0,0,3,1,0,0,0,114,0,18,14245.9,1,90.78,16,0,90.78,0,1,571.8,0,0,3,0,0,1
21,3,0,0,0,3,4.666667,1,0,0,0,0,2,6,1,2,0.06,1,0,0,0,1,0,0,2,1,0,0,0,46,0,8,2828,1,109.67,13,0,109.67,0,1,188.91,0,0,2,0,0,1
24,2,0,0,0,1,14,3,0,0,0,0,3,8,1,4,0.14,1,0,0,9,1,0,0,4,1,0,0,0,84,0,8,6285.09,1,106.48,11,0,106.48,0,1,408.24,0,0,4,0,0,1
39,5,1,0,0,1,1,2,1,0,0,0,3,14,1,4,0.11,1,0,12,1,1,0,0,4,1,0,0,0,72,0,13,6865.87,1,60.75,15,0,98.31,0,1,334.84,0,0,4,0,12,1
51,5,0,0,0,5,4.4,1,1,0,0,0,3,15,1,5,0.23,1,0,0,4,1,0,0,5,1,0,0,0,136,0,35,19650.38,1,78.44,35,0,78.44,0,1,689.32,0,0,5,0,0,1
29,4,1,0,0,5,2.4,1,2,0,0,8,3,11,1,4,0.24,1,0,1,50,1,0,0,4,0,0,0,1,143,0,18,15719.84,1,140.21,17,0,90.21,0,1,713.26,0,0,4,0,1,1
43,3,0,0,0,6,2,4,4,0,0,0,8,20,1,9,0.33,1,0,0,88,1,0,0,9,1,0,0,0,196,0,31,50497.4,1,76.26,29,0,76.26,0,1,980.61,0,0,9,0,0,1
27,4,0,0,0,3,2.333333,2,2,0,0,0,4,12,1,5,0.12,1,0,0,0,1,0,0,5,1,0,0,0,80,0,17,10133.77,1,92.41,16,0,92.41,0,1,359.63,0,0,5,0,0,1
31,5,0,0,0,4,1,2,2,0,0,0,4,15,1,5,0.2,1,0,0,43,1,0,0,5,0,0,0,1,123,0,19,15514.61,1,89.15,19,0,89.15,0,1,612.37,0,0,5,0,0,0
26,3,0,0,0,4,2,2,2,0,0,0,4,12,1,5,0.12,1,0,0,0,1,0,0,5,1,0,0,0,80,0,16,9606.03,1,93.57,16,0,93.57,0,1,354.84,0,0,5,0,0,0
25,4,0,0,0,4,1.5,0,2,0,0,0,2,12,1,3,0.16,1,0,0,0,1,0,0,3,1,0,0,0,104,0,16,17053.24,1,92.07,14,0,92.07,0,1,475.67,0,0,3,0,0,0
33,6,0,0,0,5,1.6,3,2,0,0,0,5,19,1,6,0.18,1,0,0,40,1,0,0,6,1,0,0,0,112,0,19,20023.63,1,88.05,20,0,88.05,0,1,530.81,0,0,6,0,0,0
26,4,0,0,0,3,3.333333,2,1,0,0,0,4,17,1,4,0.1,1,0,0,0,1,0,0,4,1,0,0,0,64,0,13,6528.97,1,98.49,17,0,98.49,0,1,293.43,0,0,4,0,0,0
23,5,0,0,0,2,1,2,1,0,0,0,3,14,1,4,0.1,1,0,0,0,1,0,0,4,1,0,0,0,65,0,11,6634.26,1,101.14,13,0,101.14,0,1,298.13,0,0,4,0,0,0
50,5,0,0,0,0,0,5,0,0,4,0,7,8,1,10,0.17,1,0,0,41,1,0,0,10,1,0,0,0,121,0,23,17423.86,1,84.51,38,0,84.51,0,1,524.69,0,0,10,0,0,0
28,4,0,0,0,6,1.666667,1,2,0,0,0,3,10,1,4,0.15,1,0,0,45,1,0,0,4,1,0,0,0,95,0,18,8585.91,1,92.28,17,0,92.28,0,1,458.34,0,0,4,0,0,0
26,4,0,0,0,6,3.666667,2,1,0,0,0,3,14,1,4,0.17,1,0,0,42,1,0,0,4,0,0,0,1,102,0,15,11632.78,1,94.19,15,0,94.19,0,1,506.44,0,0,4,0,0,0
31,5,0,0,0,4,1.5,1,2,0,0,0,3,10,1,4,0.16,1,0,0,5,1,0,0,4,1,0,0,0,96,0,16,10432.56,1,93.52,15,0,93.52,0,1,467.69,0,0,4,0,0,0
25,4,0,1,0,0,0,1,0,0,0,0,2,8,1,2,0.05,1,0,6,40,1,0,0,2,1,0,0,0,39,0,4,2183.06,1,89.57,8,0,121.79,0,1,156.29,0,0,2,0,2,0
25,5,0,0,0,4,1.5,0,2,0,0,0,2,11,1,3,0.11,1,0,0,0,1,0,0,3,1,0,0,0,72,0,15,6334.84,1,96.5,13,0,96.5,0,1,331.03,0,0,3,0,0,0
36,2,0,0,0,4,1.5,3,1,0,0,0,6,15,1,5,0.18,1,0,0,5,1,0,0,5,1,0,0,0,105,0,17,13313.56,1,91.47,27,0,91.47,0,1,534.5,0,0,5,0,0,0
16,3,0,0,0,3,7.333333,0,0,0,0,0,0,4,1,1,0.05,1,0,0,2,1,0,0,1,1,0,0,0,40,0,6,1599.07,1,116.51,8,0,116.51,0,0,163.42,0,0,1,0,0,1
22,2,0,0,0,2,6,2,1,0,0,0,3,14,1,4,0.11,1,0,0,0,1,0,0,4,1,0,0,0,71,0,11,7784.93,1,100.59,13,0,100.59,0,1,326.33,0,0,4,0,0,1
24,3,0,0,0,2,1,1,0,0,1,0,1,6,1,3,0.07,1,0,0,3,1,0,0,3,1,0,0,0,51,0,10,2841.66,1,105.81,14,0,105.81,0,1,220.51,0,0,3,0,0,1
25,3,1,0,0,4,2.5,0,2,0,0,0,2,12,1,3,0.15,1,0,1,5,1,0,0,3,0,0,0,1,94,0,16,7768.32,1,144.76,14,0,94.76,0,1,453.43,0,0,3,0,1,1
27,3,0,0,0,3,3,1,0,0,1,0,1,13,1,3,0.16,1,0,0,10,1,0,0,3,1,0,0,0,98,0,13,9953.94,1,97.27,17,0,97.27,0,1,482,0,0,3,0,0,1
17,3,1,0,0,3,3,1,0,0,0,0,1,4,1,3,0.05,2,0,1,0,1,0,1,3,1,0,0,0,39,0,9,1689.1,1,159.3,8,0,109.3,0,0,157.95,0,0,3,0,1,0
15,4,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0.04,1,0,1,44,1,0,0,1,1,0,0,0,32,0,3,730.61,1,180.42,5,0,130.42,0,1,124.62,0,0,1,0,1,0
22,4,0,0,0,0,0,3,0,0,1,0,4,14,1,5,0.12,1,0,0,4,1,0,0,5,1,0,0,0,73,0,9,7745.96,1,103.63,13,0,103.63,0,1,350.39,0,0,5,0,0,0
22,3,0,0,0,3,1,2,2,0,0,0,4,14,1,5,0.14,1,0,0,2,1,0,0,5,1,0,0,0,87,0,17,10352.84,1,92.33,14,0,92.33,0,1,410.63,0,0,5,0,0,0
45,3,0,0,0,2,3,4,0,0,1,0,3.5,14,2,3.5,0.19,2,0,0,3,1,0,0,4,2,0,0,0,127,0,18,10911.93,2,105.17,37,0,105.17,0,2,558,0,0,7,0,0,1
26,1,0,0,0,7,3.571429,2,4,0,0,0,6,13,1,7,0.22,1,0,0,84,1,0,0,7,0,0,0,1,135,0,26,16822.54,1,83.33,22,0,83.33,0,1,660.91,0,0,7,0,0,0
25,1,0,0,0,4,3,2,1,0,0,0,4,11,1,4,0.16,1,0,0,4,1,0,0,4,1,0,0,0,97,0,17,8069.78,1,93.42,21,0,93.42,0,1,493.14,0,0,4,0,0,0
25,1,0,0,0,4,1.75,1,2,0,0,0,3,9,1,4,0.33,1,0,0,42,1,0,0,4,0,0,0,1,198,0,22,31851,1,84.54,21,0,84.54,0,1,982,0,0,4,0,0,0
24,1,0,0,0,4,2.75,1,2,0,0,0,3,16,1,4,0.14,1,0,0,2,1,0,0,4,1,0,0,0,91,0,17,9960.73,1,92.7,16,0,92.7,0,1,434.36,0,0,4,0,0,0
42,19,0,0,0,4,4.5,2,2,0,0,0,4,16,1,5,0.21,1,0,0,44,1,0,0,5,0,0,0,1,126,0,18,16823.54,1,89.75,18,0,89.75,0,1,632.85,0,0,5,0,0,1
25,8,0,0,0,2,4,1,1,0,0,0,2,9,1,3,0.08,1,0,0,2,1,0,0,3,1,0,0,0,55,0,11,4253.55,1,102.89,12,0,102.89,0,1,245,0,0,3,0,0,1
35,9,0,0,0,7,5.571429,2,4,0,0,0,6,16,1,7,0.22,1,0,0,82,1,0,0,7,1,0,0,0,132,0,25,23462.66,1,82.83,21,0,82.83,0,1,646.05,0,0,7,0,0,1
36,14,0,0,0,2,4.5,2,1,0,1,0,3,15,1,5,0.13,1,0,0,0,1,0,0,5,1,0,0,0,82,0,14,10994.3,1,95.27,17,0,95.27,0,1,382.39,0,0,5,0,0,1
44,17,0,0,0,7,3.571429,1,2,0,0,0,3,10,1,4,0.19,1,0,0,42,1,0,0,4,1,0,0,0,115,0,23,13959.82,1,86.64,22,0,86.64,0,1,567,0,0,4,0,0,1
31,12,0,0,0,5,2.4,0,2,0,0,0,2,15,1,3,0.15,1,0,0,4,1,0,0,3,0,0,0,1,90,0,16,7776.79,1,94.75,14,0,94.75,0,1,449.7,0,0,3,0,0,1
31,4,0,0,0,5,5.2,2,2,0,0,0,4,15,1,5,0.21,1,0,0,43,1,0,0,5,0,0,0,1,126,0,20,15899.25,1,88.23,20,0,88.23,0,1,627.5,0,0,5,0,0,1
29,4,0,0,0,3,6.333333,2,2,0,0,0,4,9,1,5,0.12,1,0,0,0,1,0,0,5,1,0,0,0,83,0,18,10407.5,1,91.39,18,0,91.39,0,1,357.78,0,0,5,0,0,1
24,5,0,0,0,4,6,0,1,0,0,0,1,8,1,2,0.14,1,0,0,9,1,0,0,2,1,0,0,0,88,0,12,7994.65,1,99.55,12,0,99.55,0,1,419.79,0,0,2,0,0,1
36,3,0,0,0,6,3.666667,3,0,0,0,0,4,16,1,5,0.19,1,0,0,7,1,0,0,5,1,0,0,0,109,0,19,15506.17,1,89.15,22,0,89.15,0,1,567.54,0,0,5,0,0,1
27,6,0,0,0,1,6,1,0,0,1,0,1,8,1,3,0.07,1,0,0,2,1,0,0,3,1,0,0,0,49,0,10,3019.14,1,105.6,14,0,105.6,0,1,211.59,0,0,3,0,0,1
32,5,0,0,0,6,4.666667,2,1,0,0,0,3,14,1,4,0.18,1,0,0,42,1,0,0,4,0,0,0,1,107,0,18,12045.12,1,91.12,20,0,91.12,0,1,527,0,0,4,0,0,1
28,6,0,0,0,3,9,2,0,0,0,0,2,8,1,4,0.09,1,0,0,4,1,0,0,4,1,0,0,0,57,0,14,4598.42,1,98.48,15,0,98.48,0,1,257.41,0,0,4,0,0,1
23,3,0,0,0,5,5.8,0,1,0,0,0,1,8,1,2,0.15,1,0,0,9,1,0,0,2,1,0,0,0,93,0,13,8596.65,1,98.01,13,0,98.01,0,1,448.53,0,0,2,0,0,1
55,6,0,0,0,2,6.5,6,0,0,3,0,8,16,1,10,0.25,1,0,0,42,1,0,0,10,1,0,0,0,150,0,30,25161,1,78.95,42,0,78.95,0,1,742,0,0,10,0,0,1
35,6,0,0,0,5,6.2,1,0,0,0,0,1,8,1,4,0.23,1,0,0,12,1,0,0,4,1,0,0,0,133,0,23,13632.38,1,86.73,22,0,86.73,0,1,694.39,0,0,4,0,0,1
29,5,0,0,0,4,3.5,2,0,0,0,0,2,10,1,4,0.12,1,0,0,4,1,0,0,4,0,0,0,1,74,0,15,5288.58,1,96.89,17,0,96.89,0,1,358.7,0,0,4,0,0,1
15,3,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0.03,1,0,0,40,1,0,0,1,1,0,0,0,29,0,3,960.45,1,129.49,5,0,129.49,0,1,104.8,0,0,1,0,0,1
29,5,0,0,0,4,5.75,1,1,0,0,0,3,12,1,4,0.21,1,0,0,12,1,0,0,4,1,0,0,0,117,0,17,14380.6,1,91.44,17,0,91.44,0,1,626.02,0,0,4,0,0,1
37,9,0,0,0,5,2,2,2,0,0,0,4,15,1,5,0.18,1,0,0,4,1,0,0,5,0,0,0,1,106,0,17,11149.11,1,92.08,21,0,92.08,0,1,526.62,0,0,5,0,0,0
24,4,0,0,0,4,4.5,1,0,0,0,0,2,10,1,2,0.1,1,0,0,4,1,0,0,2,1,0,0,0,67,0,9,4102.27,1,106.49,15,0,106.49,0,1,314.48,0,0,2,0,0,0
31,1,0,1,0,1,1,1,1,0,0,0,2,10,1,3,0.11,1,0,6,6,1,0,0,3,1,0,0,0,70,0,12,4698.06,1,68.92,17,0,101.14,0,1,332.34,0,0,3,0,1,0
28,6,1,0,0,5,2.8,1,2,0,0,0,3,15,1,4,0.14,1,0,1,0,1,0,0,4,1,0,0,0,92,0,17,11826.88,1,142.11,16,0,92.11,0,1,425.04,0,0,4,0,1,0
61,1,1,0,0,11,3.454545,7,3,0,0,0,10,12,1,11,0.47,1,0,5,101,1,0,0,11,0,0,0,1,268,0,34,48785.89,1,56.55,48,0,74.42,0,1,1417.63,0,0,11,0,5,0
32,6,0,0,0,4,5.75,3,2,0,0,0,5,18,1,6,0.23,1,0,0,83,1,0,0,6,0,0,0,1,134,0,18,22179.98,1,88.57,19,0,88.57,0,1,684.43,0,0,6,0,0,1
29,4,0,0,0,3,5.333333,3,1,0,0,0,4,12,1,5,0.13,1,0,0,2,1,0,0,5,1,0,0,0,85,0,14,8288.77,1,96.24,18,0,96.24,0,1,396.66,0,0,5,0,0,1
39,5,0,0,0,7,3.714286,2,3,0,0,0,6,14,1,6,0.28,1,0,1,80,1,0,0,6,1,0,0,0,169,0,27,39181.97,1,130.06,26,0,80.06,0,1,829.35,0,0,6,0,1,1
28,4,0,0,0,4,3.5,1,1,0,0,2,2,12,1,3,0.17,1,0,0,10,1,0,0,3,1,0,0,0,101,0,12,12204.97,1,97.87,13,0,97.87,0,1,501.4,0,0,3,0,0,1
25,5,0,0,0,5,4.8,1,1,0,0,0,2,12,1,3,0.15,1,0,0,2,1,0,0,3,1,0,0,0,92,0,15,11356.95,1,94.51,15,0,94.51,0,1,443.62,0,0,3,0,0,1
47,5,2,0,0,5,6.4,7,0,0,0,0,8,24,1,9,0.32,1,0,2,49,1,0,0,9,1,0,0,0,175,0,25,35267.25,1,120.86,33,0,80.97,0,1,968.2,0,0,9,0,2,1
54,7,0,0,0,0,0,3,0,0,0,0,4,10,1,4,0.1,1,0,33,44,1,0,0,4,1,0,0,0,65,0,6,4755.15,1,132.25,10,0,112.1,0,1,294.56,0,0,4,0,1,1
35,7,0,0,0,5,3,2,2,0,0,0,4,10,1,5,0.18,1,0,0,5,1,0,0,5,1,0,0,0,113,0,21,15251.62,1,87.59,21,0,87.59,0,1,546.66,0,0,5,0,0,1
27,5,0,0,0,4,3.5,3,1,0,0,0,4,16,1,5,0.15,1,0,0,4,1,0,0,5,0,0,0,1,90,0,12,9555.02,1,98.25,15,0,98.25,0,1,456.95,0,0,5,0,0,1
44,3,1,0,0,6,5,3,1,0,0,0,5,12,1,5,0.32,1,0,1,90,1,0,0,5,1,0,0,0,180,0,20,31391.18,1,135.91,29,0,85.91,0,1,949.3,0,0,5,0,1,1
35,5,0,0,0,5,6.8,4,1,0,0,0,5,15,1,6,0.26,1,0,0,48,1,0,0,6,1,0,0,0,151,0,20,30134.06,1,85.82,23,0,85.82,0,1,772.32,0,0,6,0,0,1
34,7,0,0,0,6,7.5,2,2,0,0,0,4,14,1,5,0.2,1,0,0,83,1,0,0,5,0,0,0,1,123,0,20,15768.94,1,88.26,20,0,88.26,0,1,612.37,0,0,5,0,0,1
35,9,1,0,0,5,3.6,2,2,0,0,0,4,9,1,5,0.15,1,0,1,5,1,0,0,5,1,0,0,0,100,0,18,11824.17,1,140.95,18,0,90.95,0,1,462.64,0,0,5,0,1,1
30,7,0,0,0,3,13.333333,1,0,0,1,0,1,10,1,3,0.1,1,0,0,2,1,0,0,3,1,0,0,0,63,0,12,4588.63,1,101.22,16,0,101.22,0,1,288.73,0,0,3,0,0,1
39,8,0,0,0,8,4.625,2,1,0,1,0,3,10,1,5,0.26,1,0,0,50,1,0,0,5,1,0,0,0,149,0,21,16511.28,1,87.31,24,0,87.31,0,1,778.95,0,0,5,0,0,1
21,3,0,0,0,1,1,2,1,0,0,0,3,14,1,4,0.12,1,0,0,40,1,0,0,4,1,0,0,0,76,0,9,9775.8,1,103.06,13,0,103.06,0,1,345.65,0,0,4,0,0,0
26,7,0,0,0,0,0,3,0,0,1,0,4,16,1,5,0.14,1,0,0,4,1,0,0,5,1,0,0,0,85,0,9,11608.25,1,102.25,14,0,102.25,0,1,409.27,0,0,5,0,0,0
24,4,4,0,0,4,5.75,1,2,0,0,0,3,8,1,4,0.14,1,0,0,2,1,0,0,4,1,0,0,0,88,0,16,7785.09,1,94.52,15,0,94.52,0,1,410.92,0,0,4,0,5,0
20,4,0,0,0,3,2.333333,0,1,0,0,0,1,8,1,2,0.1,1,0,0,4,1,0,0,2,0,0,0,1,66,0,12,3512.46,1,102.36,11,0,102.36,0,1,312.91,0,0,2,0,0,0
20,2,0,0,0,2,1,1,1,0,0,0,2,11,1,3,0.1,1,0,0,4,1,0,0,3,1,0,0,0,65,0,12,4840.01,1,101.04,13,0,101.04,0,1,301.56,0,0,3,0,0,0
45,14,0,0,0,5,3.6,2,2,0,0,0,4,10,1,5,0.16,2,0,0,2,1,0,0,5,1,0,0,0,108,1,20,11016.07,2,89.49,24,0,89.49,0,1,487.32,0,0,5,1,0,0
55,11,2,1,0,8,3.625,1,2,0,0,0,4,17,1,4,0.23,1,0,12,45,1,0,0,4,0,0,0,1,132,0,22,16770.48,1,49.17,25,0,89.74,0,1,679.23,0,0,4,0,5,0
46,9,0,0,0,3,4.333333,3,0,0,1,0,5,10,1,5,0.17,1,0,0,4,1,0,0,5,1,0,0,0,101,0,17,9572.74,1,92.6,30,0,92.6,0,1,501.4,0,0,5,0,0,0
64,7,0,0,0,5,4,10,0,0,0,0,10,14,1,11,0.65,1,0,0,86,1,0,0,11,0,0,0,1,385,0,28,138446.93,1,74,50,0,74,0,1,1950.5,0,0,11,0,0,0
42,6,0,0,0,17,3.588235,2,2,0,0,0,4,17,1,7,0.37,1,0,0,88,1,0,0,7,0,0,0,1,205,0,35,35676.08,1,75.94,31,0,75.94,0,1,1116.85,0,0,7,0,0,0
27,2,0,0,0,9,2,3,4,0,0,0,7,19,1,8,0.26,1,0,0,82,1,0,0,8,0,0,0,1,152,0,25,27854.86,1,82.01,20,0,82.01,0,1,765.12,0,0,8,0,0,0
24,3,0,0,0,2,2,2,1,0,0,0,5,16,1,4,0.18,1,0,0,41,1,0,0,4,1,0,0,0,109,0,11,16549.5,1,98.01,16,0,98.01,0,1,546.36,0,0,4,0,0,0
27,2,0,0,0,5,3.6,4,1,0,1,0,6,20,1,7,0.32,1,0,0,89,1,0,0,7,1,0,0,0,177,0,19,28611.12,1,85.57,20,0,85.57,0,1,963.07,0,0,7,0,0,0
31,5,2,0,0,2,5,2,0,0,1,0,2,8,1,4,0.09,1,0,2,1,1,0,0,4,1,0,0,0,60,0,12,4151.16,1,141.22,17,0,101.33,0,1,264.37,0,0,4,0,2,1
25,3,1,0,0,5,5.2,0,2,0,0,0,2,9,1,3,0.12,1,0,1,0,1,0,0,3,1,0,0,0,79,0,16,7601.61,1,144.83,14,0,94.83,0,1,363.93,0,0,3,0,1,1
36,3,0,0,0,2,3,4,1,0,0,0,6,14,1,6,0.17,1,0,0,40,1,0,0,6,1,0,0,0,111,0,23,18408.88,1,85.24,28,0,85.24,0,1,495.07,0,0,6,0,0,1
23,4,0,0,0,0,0,1,0,0,1,0,1,6,1,3,0.06,1,0,0,1,1,0,0,3,1,0,0,0,41,0,8,1841.77,1,110.91,12,0,110.91,0,1,167.67,0,0,3,0,0,1
37,5,0,0,0,7,2.857143,1,4,0,0,0,5,13,1,6,0.25,1,0,0,82,1,0,0,6,0,0,0,1,151,0,28,21581.77,1,81.51,25,0,81.51,0,1,740.18,0,0,6,0,0,1
23,3,0,0,0,4,3,2,0,0,0,0,2,11,1,5,0.15,1,0,0,43,1,0,0,5,0,0,0,1,91,0,15,9228.21,1,94.75,13,0,94.75,0,1,447,0,0,5,0,0,1
21,3,0,0,0,2,3,1,1,0,0,0,3,10,1,3,0.09,1,0,0,2,1,0,0,3,1,0,0,0,59,0,11,5573.84,1,101.96,11,0,101.96,0,1,269.93,0,0,3,0,0,1
23,3,0,0,0,5,2.4,0,2,0,0,0,2,10,1,3,0.16,1,0,0,0,1,0,0,3,1,0,0,0,102,0,15,14185.87,1,93.74,13,0,93.74,0,1,466.39,0,0,3,0,0,1
23,4,0,0,0,4,2.75,1,1,0,0,0,2,14,1,3,0.15,1,0,0,8,1,0,0,3,1,0,0,0,94,0,12,11827.57,1,97.98,12,0,97.98,0,1,448.93,0,0,3,0,0,1
19,4,0,0,0,4,5.75,1,0,0,0,0,1,14,1,2,0.11,1,0,0,0,1,0,0,2,1,0,0,0,69,0,8,7301.64,1,106.43,10,0,106.43,0,1,316.93,0,0,2,0,0,1
23,3,0,0,0,2,3.5,1,0,0,0,0,2,12,1,3,0.12,1,0,0,7,1,0,0,3,1,0,0,0,73,0,11,9828.05,1,100.02,13,0,100.02,0,1,357,0,0,3,0,0,1
24,4,0,0,0,0,0,2,0,0,1,0,2,10,1,4,0.08,1,0,0,1,1,0,0,4,1,0,0,0,53,0,9,3734.47,1,106.35,13,0,106.35,0,1,226.01,0,0,4,0,0,1
